"","BEGIN_YEARMONTH","BEGIN_DAY","BEGIN_TIME","END_YEARMONTH","END_DAY","END_TIME","EPISODE_ID","EVENT_ID","STATE","STATE_FIPS","YEAR","MONTH_NAME","EVENT_TYPE","CZ_TYPE","CZ_FIPS","CZ_NAME","WFO","BEGIN_DATE_TIME","CZ_TIMEZONE","END_DATE_TIME","INJURIES_DIRECT","INJURIES_INDIRECT","DEATHS_DIRECT","DEATHS_INDIRECT","DAMAGE_PROPERTY","DAMAGE_CROPS","SOURCE","MAGNITUDE","MAGNITUDE_TYPE","FLOOD_CAUSE","CATEGORY","TOR_F_SCALE","TOR_LENGTH","TOR_WIDTH","TOR_OTHER_WFO","TOR_OTHER_CZ_STATE","TOR_OTHER_CZ_FIPS","TOR_OTHER_CZ_NAME","BEGIN_RANGE","BEGIN_AZIMUTH","BEGIN_LOCATION","END_RANGE","END_AZIMUTH","END_LOCATION","BEGIN_LAT","BEGIN_LON","END_LAT","END_LON","EPISODE_NARRATIVE","EVENT_NARRATIVE","DATA_SOURCE"
"69",195410,22,1700,195410,22,1700,NA,10119360,"TEXAS",48,1954,"October  ","Tornado","C",469,"VICTORIA",NA,"22-OCT-54 17:00:00","CST","22-OCT-54 17:00:00",1,0,0,0,"25K",0,NA,0,NA,NA,NA,"F1",7.1,333,NA,NA,NA,NA,0,NA,NA,0,NA,NA,28.65,-96.9,28.73,-96.83,NA,NA,"PUB"
"70",195410,22,1900,195410,22,1900,NA,10119361,"TEXAS",48,1954,"October  ","Tornado","C",409,"SAN PATRICIO",NA,"22-OCT-54 19:00:00","CST","22-OCT-54 19:00:00",25,0,0,0,"250K",0,NA,0,NA,NA,NA,"F3",20.5,333,NA,NA,NA,NA,0,NA,NA,0,NA,NA,28.15,-97.43,27.87,-97.33,NA,NA,"PUB"
"71",195405,1,1745,195405,1,1745,NA,10098660,"OKLAHOMA",40,1954,"May      ","Tornado","C",33,"COTTON",NA,"01-MAY-54 17:45:00","CST","01-MAY-54 17:45:00",0,0,0,0,"250K",0,NA,0,NA,NA,NA,"F3",8,300,NA,NA,NA,NA,0,NA,NA,0,NA,NA,34.17,-98.25,34.2,-98.12,NA,NA,"PUB"
"72",195405,1,1800,195405,1,1800,NA,10098661,"OKLAHOMA",40,1954,"May      ","Tornado","C",29,"COAL",NA,"01-MAY-54 18:00:00","CST","01-MAY-54 18:00:00",0,0,0,0,"2.5K",0,NA,0,NA,NA,NA,"F1",0.1,33,NA,NA,NA,NA,0,NA,NA,0,NA,NA,34.53,-96.18,NA,NA,NA,NA,"PUB"
"73",195405,1,1800,195405,1,1800,NA,10098662,"OKLAHOMA",40,1954,"May      ","Tornado","C",123,"PONTOTOC",NA,"01-MAY-54 18:00:00","CST","01-MAY-54 18:00:00",0,0,0,0,"25K",0,NA,0,NA,NA,NA,"F2",8.9,33,NA,NA,NA,NA,0,NA,NA,0,NA,NA,34.87,-96.58,34.97,-96.48,NA,NA,"PUB"
"74",195405,1,1800,195405,1,1800,NA,10098663,"OKLAHOMA",40,1954,"May      ","Tornado","C",63,"HUGHES",NA,"01-MAY-54 18:00:00","CST","01-MAY-54 18:00:00",6,0,0,0,"2.5M",0,NA,0,NA,NA,NA,"F2",27.6,33,NA,NA,NA,NA,0,NA,NA,0,NA,NA,34.97,-96.48,35.28,-96.18,NA,NA,"PUB"
"75",195405,1,1800,195405,1,1800,NA,10098664,"OKLAHOMA",40,1954,"May      ","Tornado","C",107,"OKFUSKEE",NA,"01-MAY-54 18:00:00","CST","01-MAY-54 18:00:00",0,0,0,0,"25K",0,NA,0,NA,NA,NA,"F2",2.7,33,NA,NA,NA,NA,0,NA,NA,0,NA,NA,35.28,-96.18,35.32,-96.15,NA,NA,"PUB"
"76",195405,1,1800,195405,1,1800,NA,10098665,"OKLAHOMA",40,1954,"May      ","Tornado","C",125,"POTTAWATOMIE",NA,"01-MAY-54 18:00:00","CST","01-MAY-54 18:00:00",0,0,0,0,"2.5M",0,NA,0,NA,NA,NA,"F4",26.7,33,NA,NA,NA,NA,0,NA,NA,0,NA,NA,35.4,-97.37,35.47,-96.9,NA,NA,"PUB"
"77",195405,1,1800,195405,1,1800,NA,10098666,"OKLAHOMA",40,1954,"May      ","Tornado","C",81,"LINCOLN",NA,"01-MAY-54 18:00:00","CST","01-MAY-54 18:00:00",65,0,0,0,"2.5M",0,NA,0,NA,NA,NA,"F4",17.8,33,NA,NA,NA,NA,0,NA,NA,0,NA,NA,35.47,-96.9,35.7,-96.77,NA,NA,"PUB"
"78",195405,1,1800,195405,1,1800,NA,10098667,"OKLAHOMA",40,1954,"May      ","Tornado","C",81,"LINCOLN",NA,"01-MAY-54 18:00:00","CST","01-MAY-54 18:00:00",0,0,0,0,"2.5M",0,NA,0,NA,NA,NA,"F4",9,33,NA,NA,NA,NA,0,NA,NA,0,NA,NA,35.7,-96.77,35.75,-96.62,NA,NA,"PUB"
"79",195405,1,1800,195405,1,1800,NA,10098668,"OKLAHOMA",40,1954,"May      ","Tornado","C",37,"CREEK",NA,"01-MAY-54 18:00:00","CST","01-MAY-54 18:00:00",0,0,0,0,"2.5M",0,NA,0,NA,NA,NA,"F4",5.7,33,NA,NA,NA,NA,0,NA,NA,0,NA,NA,35.75,-96.62,35.77,-96.52,NA,NA,"PUB"
"80",195405,1,1905,195405,1,1905,NA,10098670,"OKLAHOMA",40,1954,"May      ","Tornado","C",133,"SEMINOLE",NA,"01-MAY-54 19:05:00","CST","01-MAY-54 19:05:00",0,0,0,0,"25K",0,NA,0,NA,NA,NA,"F2",5.7,220,NA,NA,NA,NA,0,NA,NA,0,NA,NA,35.37,-96.5,35.45,-96.47,NA,NA,"PUB"
"81",195405,1,1920,195405,1,1920,NA,10098671,"OKLAHOMA",40,1954,"May      ","Tornado","C",121,"PITTSBURG",NA,"01-MAY-54 19:20:00","CST","01-MAY-54 19:20:00",6,0,0,0,"25K",0,NA,0,NA,NA,NA,"F2",32.9,33,NA,NA,NA,NA,0,NA,NA,0,NA,NA,34.88,-95.87,35.22,-95.45,NA,NA,"PUB"
"82",195405,1,1920,195405,1,1920,NA,10098672,"OKLAHOMA",40,1954,"May      ","Tornado","C",91,"MCINTOSH",NA,"01-MAY-54 19:20:00","CST","01-MAY-54 19:20:00",0,0,0,0,"25K",0,NA,0,NA,NA,NA,"F2",4.3,33,NA,NA,NA,NA,0,NA,NA,0,NA,NA,35.22,-95.62,35.27,-95.58,NA,NA,"PUB"
"83",195405,2,740,195405,2,740,NA,10098673,"OKLAHOMA",40,1954,"May      ","Tornado","C",89,"MCCURTAIN",NA,"02-MAY-54 07:40:00","CST","02-MAY-54 07:40:00",0,0,0,0,"2.5K",0,NA,0,NA,NA,NA,"F1",2,50,NA,NA,NA,NA,0,NA,NA,0,NA,NA,33.78,-94.67,NA,NA,NA,NA,"PUB"
"84",195405,23,2100,195405,23,2100,NA,10098674,"OKLAHOMA",40,1954,"May      ","Tornado","C",55,"GREER",NA,"23-MAY-54 21:00:00","CST","23-MAY-54 21:00:00",0,0,0,0,"2.5K",0,NA,0,NA,NA,NA,"F1",0,33,NA,NA,NA,NA,0,NA,NA,0,NA,NA,34.8,-99.5,NA,NA,NA,NA,"PUB"
"85",195405,24,1655,195405,24,1655,NA,10098675,"OKLAHOMA",40,1954,"May      ","Tornado","C",69,"JOHNSTON",NA,"24-MAY-54 16:55:00","CST","24-MAY-54 16:55:00",0,0,0,0,"0K",0,NA,0,NA,NA,NA,"F2",0,33,NA,NA,NA,NA,0,NA,NA,0,NA,NA,34.3,-96.7,NA,NA,NA,NA,"PUB"
"86",195405,25,1730,195405,25,1730,NA,10098676,"OKLAHOMA",40,1954,"May      ","Tornado","C",101,"MUSKOGEE",NA,"25-MAY-54 17:30:00","CST","25-MAY-54 17:30:00",0,0,0,0,"2.5K",0,NA,0,NA,NA,NA,"F2",0,33,NA,NA,NA,NA,0,NA,NA,0,NA,NA,35.37,-95.27,NA,NA,NA,NA,"PUB"
"87",195405,25,1745,195405,25,1745,NA,10098677,"OKLAHOMA",40,1954,"May      ","Tornado","C",39,"CUSTER",NA,"25-MAY-54 17:45:00","CST","25-MAY-54 17:45:00",0,0,0,0,"0K",0,NA,0,NA,NA,NA,"F0",0,33,NA,NA,NA,NA,0,NA,NA,0,NA,NA,35.73,-98.75,NA,NA,NA,NA,"PUB"
"88",195405,28,1655,195405,28,1655,NA,10098678,"OKLAHOMA",40,1954,"May      ","Tornado","C",91,"MCINTOSH",NA,"28-MAY-54 16:55:00","CST","28-MAY-54 16:55:00",0,0,0,0,"2.5K",0,NA,0,NA,NA,NA,"F1",0.1,100,NA,NA,NA,NA,0,NA,NA,0,NA,NA,35.48,-95.53,NA,NA,NA,NA,"PUB"
"89",195406,7,2035,195406,7,2035,NA,10098679,"OKLAHOMA",40,1954,"June     ","Tornado","C",99,"MURRAY",NA,"07-JUN-54 20:35:00","CST","07-JUN-54 20:35:00",0,0,0,0,".25K",0,NA,0,NA,NA,NA,"F1",13,880,NA,NA,NA,NA,0,NA,NA,0,NA,NA,34.48,-97.1,34.67,-97.15,NA,NA,"PUB"
"90",195406,12,1550,195406,12,1550,NA,10098680,"OKLAHOMA",40,1954,"June     ","Tornado","C",119,"PAYNE",NA,"12-JUN-54 15:50:00","CST","12-JUN-54 15:50:00",0,0,0,0,".25K",0,NA,0,NA,NA,NA,"F1",0,33,NA,NA,NA,NA,0,NA,NA,0,NA,NA,36.08,-97.07,NA,NA,NA,NA,"PUB"
"91",195406,14,1800,195406,14,1800,NA,10098681,"OKLAHOMA",40,1954,"June     ","Tornado","C",151,"WOODS",NA,"14-JUN-54 18:00:00","CST","14-JUN-54 18:00:00",0,0,0,0,"0K",0,NA,0,NA,NA,NA,"F0",0,33,NA,NA,NA,NA,0,NA,NA,0,NA,NA,36.75,-98.88,NA,NA,NA,NA,"PUB"
"92",195406,28,1800,195406,28,1800,NA,10098682,"OKLAHOMA",40,1954,"June     ","Tornado","C",61,"HASKELL",NA,"28-JUN-54 18:00:00","CST","28-JUN-54 18:00:00",0,0,0,0,"2.5K",0,NA,0,NA,NA,NA,"F1",0.1,20,NA,NA,NA,NA,0,NA,NA,0,NA,NA,35.25,-95,NA,NA,NA,NA,"PUB"
"93",195407,8,1650,195407,8,1650,NA,10098683,"OKLAHOMA",40,1954,"July     ","Tornado","C",75,"KIOWA",NA,"08-JUL-54 16:50:00","CST","08-JUL-54 16:50:00",0,0,0,0,"0K",0,NA,0,NA,NA,NA,"F0",0.1,27,NA,NA,NA,NA,0,NA,NA,0,NA,NA,35.13,-98.95,NA,NA,NA,NA,"PUB"
"94",195407,15,820,195407,15,820,NA,10098684,"OKLAHOMA",40,1954,"July     ","Tornado","C",133,"SEMINOLE",NA,"15-JUL-54 08:20:00","CST","15-JUL-54 08:20:00",0,0,0,0,"25K",0,NA,0,NA,NA,NA,"F1",0.8,880,NA,NA,NA,NA,0,NA,NA,0,NA,NA,35.25,-96.7,NA,NA,NA,NA,"PUB"
"95",195407,23,1645,195407,23,1645,NA,10098685,"OKLAHOMA",40,1954,"July     ","Tornado","C",29,"COAL",NA,"23-JUL-54 16:45:00","CST","23-JUL-54 16:45:00",0,0,0,0,".25K",0,NA,0,NA,NA,NA,"F2",0.3,440,NA,NA,NA,NA,0,NA,NA,0,NA,NA,34.6,-96.33,NA,NA,NA,NA,"PUB"
"96",195407,23,1845,195407,23,1845,NA,10098686,"OKLAHOMA",40,1954,"July     ","Tornado","C",119,"PAYNE",NA,"23-JUL-54 18:45:00","CST","23-JUL-54 18:45:00",1,0,0,0,"2.5K",0,NA,0,NA,NA,NA,"F2",0.2,100,NA,NA,NA,NA,0,NA,NA,0,NA,NA,36.02,-96.9,NA,NA,NA,NA,"PUB"
"97",195408,30,1330,195408,30,1330,NA,10098687,"OKLAHOMA",40,1954,"August   ","Tornado","C",141,"TILLMAN",NA,"30-AUG-54 13:30:00","CST","30-AUG-54 13:30:00",0,0,0,0,".25K",0,NA,0,NA,NA,NA,"F1",0.1,300,NA,NA,NA,NA,0,NA,NA,0,NA,NA,34.43,-98.95,NA,NA,NA,NA,"PUB"
"98",195408,30,1400,195408,30,1400,NA,10098688,"OKLAHOMA",40,1954,"August   ","Tornado","C",63,"HUGHES",NA,"30-AUG-54 14:00:00","CST","30-AUG-54 14:00:00",0,0,0,0,"2.5K",0,NA,0,NA,NA,NA,"F1",9,440,NA,NA,NA,NA,0,NA,NA,0,NA,NA,35,-96.3,34.9,-96.2,NA,NA,"PUB"
"99",195409,7,1500,195409,7,1500,NA,10098689,"OKLAHOMA",40,1954,"September","Tornado","C",123,"PONTOTOC",NA,"07-SEP-54 15:00:00","CST","07-SEP-54 15:00:00",0,0,0,0,"250K",0,NA,0,NA,NA,NA,"F2",4.5,200,NA,NA,NA,NA,0,NA,NA,0,NA,NA,34.62,-96.58,34.67,-96.53,NA,NA,"PUB"
"100",195409,20,2000,195409,20,2000,NA,10098690,"OKLAHOMA",40,1954,"September","Tornado","C",13,"BRYAN",NA,"20-SEP-54 20:00:00","CST","20-SEP-54 20:00:00",1,0,0,0,"2.5K",0,NA,0,NA,NA,NA,"F2",4.5,33,NA,NA,NA,NA,0,NA,NA,0,NA,NA,34,-96.38,34.05,-96.33,NA,NA,"PUB"
"101",195409,29,1520,195409,29,1520,NA,10098691,"OKLAHOMA",40,1954,"September","Tornado","C",109,"OKLAHOMA",NA,"29-SEP-54 15:20:00","CST","29-SEP-54 15:20:00",0,0,0,0,"25K",0,NA,0,NA,NA,NA,"F2",0.1,100,NA,NA,NA,NA,0,NA,NA,0,NA,NA,35.5,-97.58,NA,NA,NA,NA,"PUB"
"102",195410,25,1830,195410,25,1830,NA,10098692,"OKLAHOMA",40,1954,"October  ","Tornado","C",45,"ELLIS",NA,"25-OCT-54 18:30:00","CST","25-OCT-54 18:30:00",0,0,0,0,".25K",0,NA,0,NA,NA,NA,"F0",7.9,33,NA,NA,NA,NA,0,NA,NA,0,NA,NA,36.25,-99.7,36.33,-99.6,NA,NA,"PUB"
"103",195405,27,1258,195405,27,1258,NA,10110977,"SOUTH DAKOTA",46,1954,"May      ","Tornado","C",35,"DAVISON",NA,"27-MAY-54 12:58:00","CST","27-MAY-54 12:58:00",1,0,0,0,"25K",0,NA,0,NA,NA,NA,"F2",1,137,NA,NA,NA,NA,0,NA,NA,0,NA,NA,43.5,-98.1,NA,NA,NA,NA,"PUB"
"104",195405,27,1325,195405,27,1325,NA,10110978,"SOUTH DAKOTA",46,1954,"May      ","Tornado","C",61,"HANSON",NA,"27-MAY-54 13:25:00","CST","27-MAY-54 13:25:00",1,0,0,0,"25K",0,NA,0,NA,NA,NA,"F2",2.3,100,NA,NA,NA,NA,0,NA,NA,0,NA,NA,43.62,-97.78,43.63,-97.72,NA,NA,"PUB"
"105",195404,21,2115,195404,21,2115,NA,10122695,"TEXAS",48,1954,"April    ","Tornado","C",169,"GARZA",NA,"21-APR-54 21:15:00","CST","21-APR-54 21:15:00",0,0,0,0,"0K",0,NA,0,NA,NA,NA,"F0",1,13,NA,NA,NA,NA,0,NA,NA,0,NA,NA,33.07,-101.53,NA,NA,NA,NA,"PUB"
"106",195404,27,1400,195404,27,1400,NA,10122696,"TEXAS",48,1954,"April    ","Tornado","C",227,"HOWARD",NA,"27-APR-54 14:00:00","CST","27-APR-54 14:00:00",0,0,0,0,"0K",0,NA,0,NA,NA,NA,"F1",2,17,NA,NA,NA,NA,0,NA,NA,0,NA,NA,32.42,-101.47,NA,NA,NA,NA,"PUB"
"107",195404,27,1830,195404,27,1830,NA,10122697,"TEXAS",48,1954,"April    ","Tornado","C",399,"RUNNELS",NA,"27-APR-54 18:30:00","CST","27-APR-54 18:30:00",0,0,0,0,"0K",0,NA,0,NA,NA,NA,"F2",11.5,33,NA,NA,NA,NA,0,NA,NA,0,NA,NA,31.73,-99.95,31.57,-99.95,NA,NA,"PUB"
"108",195404,28,1700,195404,28,1700,NA,10122698,"TEXAS",48,1954,"April    ","Tornado","C",35,"BOSQUE",NA,"28-APR-54 17:00:00","CST","28-APR-54 17:00:00",1,0,0,0,"0K",0,NA,0,NA,NA,NA,"F1",2,100,NA,NA,NA,NA,0,NA,NA,0,NA,NA,31.78,-97.47,NA,NA,NA,NA,"PUB"
"109",195404,29,1450,195404,29,1450,NA,10122699,"TEXAS",48,1954,"April    ","Tornado","C",399,"RUNNELS",NA,"29-APR-54 14:50:00","CST","29-APR-54 14:50:00",1,0,0,0,"0K",0,NA,0,NA,NA,NA,"F1",0,33,NA,NA,NA,NA,0,NA,NA,0,NA,NA,31.85,-99.95,NA,NA,NA,NA,"PUB"
"110",195404,29,1640,195404,29,1640,NA,10122700,"TEXAS",48,1954,"April    ","Tornado","C",253,"JONES",NA,"29-APR-54 16:40:00","CST","29-APR-54 16:40:00",0,0,0,0,"0K",0,NA,0,NA,NA,NA,"F1",3.6,17,NA,NA,NA,NA,0,NA,NA,0,NA,NA,32.62,-99.75,32.65,-99.72,NA,NA,"PUB"
"111",195404,30,30,195404,30,30,NA,10122701,"TEXAS",48,1954,"April    ","Tornado","C",193,"HAMILTON",NA,"30-APR-54 00:30:00","CST","30-APR-54 00:30:00",0,0,0,0,"25K",0,NA,0,NA,NA,NA,"F1",6.1,880,NA,NA,NA,NA,0,NA,NA,0,NA,NA,31.85,-97.98,31.92,-97.92,NA,NA,"PUB"
"112",195404,30,537,195404,30,537,NA,10122702,"TEXAS",48,1954,"April    ","Tornado","C",209,"HAYS",NA,"30-APR-54 05:37:00","CST","30-APR-54 05:37:00",0,0,0,0,"250K",0,NA,0,NA,NA,NA,"F1",15,67,NA,NA,NA,NA,0,NA,NA,0,NA,NA,29.98,-97.88,30,-97.63,NA,NA,"PUB"
"113",195404,30,610,195404,30,610,NA,10122703,"TEXAS",48,1954,"April    ","Tornado","C",453,"TRAVIS",NA,"30-APR-54 06:10:00","CST","30-APR-54 06:10:00",0,0,0,0,"0K",0,NA,0,NA,NA,NA,"F3",3,880,NA,NA,NA,NA,0,NA,NA,0,NA,NA,30.42,-97.45,30.43,-97.42,NA,NA,"PUB"
"114",195404,30,615,195404,30,615,NA,10122704,"TEXAS",48,1954,"April    ","Tornado","C",491,"WILLIAMSON",NA,"30-APR-54 06:15:00","CST","30-APR-54 06:15:00",6,0,0,0,"250K",0,NA,0,NA,NA,NA,"F3",18.1,880,NA,NA,NA,NA,0,NA,NA,0,NA,NA,30.43,-97.42,30.62,-97.2,NA,NA,"PUB"
"115",195404,30,630,195404,30,630,NA,10122705,"TEXAS",48,1954,"April    ","Tornado","C",287,"LEE",NA,"30-APR-54 06:30:00","CST","30-APR-54 06:30:00",2,0,0,0,"250K",0,NA,0,NA,NA,NA,"F2",3,880,NA,NA,NA,NA,0,NA,NA,0,NA,NA,30.1,-96.97,30.13,-96.98,NA,NA,"PUB"
"116",195404,30,630,195404,30,630,NA,10122706,"TEXAS",48,1954,"April    ","Tornado","C",331,"MILAM",NA,"30-APR-54 06:30:00","CST","30-APR-54 06:30:00",0,0,0,0,"250K",0,NA,0,NA,NA,NA,"F3",118.8,880,NA,NA,NA,NA,0,NA,NA,0,NA,NA,30.62,-97.2,31.48,-95.47,NA,NA,"PUB"
"117",195404,30,645,195404,30,645,NA,10122707,"TEXAS",48,1954,"April    ","Tornado","C",149,"FAYETTE",NA,"30-APR-54 06:45:00","CST","30-APR-54 06:45:00",0,0,0,0,"25K",0,NA,0,NA,NA,NA,"F2",12.8,880,NA,NA,NA,NA,0,NA,NA,0,NA,NA,30.13,-96.82,30.2,-96.62,NA,NA,"PUB"
"118",195404,30,800,195404,30,800,NA,10122709,"TEXAS",48,1954,"April    ","Tornado","C",455,"TRINITY",NA,"30-APR-54 08:00:00","CST","30-APR-54 08:00:00",13,0,0,0,"250K",0,NA,0,NA,NA,NA,"F2",17.8,883,NA,NA,NA,NA,0,NA,NA,0,NA,NA,31.07,-95.12,31.18,-94.85,NA,NA,"PUB"
"119",195404,30,825,195404,30,825,NA,10122710,"TEXAS",48,1954,"April    ","Tornado","C",5,"ANGELINA",NA,"30-APR-54 08:25:00","CST","30-APR-54 08:25:00",12,0,0,0,"250K",0,NA,0,NA,NA,NA,"F2",25.9,883,NA,NA,NA,NA,0,NA,NA,0,NA,NA,31.18,-94.85,31.37,-94.47,NA,NA,"PUB"
"120",195405,27,1355,195405,27,1355,NA,10110979,"SOUTH DAKOTA",46,1954,"May      ","Tornado","C",87,"MCCOOK",NA,"27-MAY-54 13:55:00","CST","27-MAY-54 13:55:00",0,0,0,0,"25K",0,NA,0,NA,NA,NA,"F2",9,90,NA,NA,NA,NA,0,NA,NA,0,NA,NA,43.78,-97.55,43.85,-97.38,NA,NA,"PUB"
"121",195405,27,1855,195405,27,1855,NA,10110980,"SOUTH DAKOTA",46,1954,"May      ","Tornado","C",127,"UNION",NA,"27-MAY-54 18:55:00","CST","27-MAY-54 18:55:00",0,0,0,0,"2.5K",0,NA,0,NA,NA,NA,"F1",0,33,NA,NA,NA,NA,0,NA,NA,0,NA,NA,42.68,-96.67,NA,NA,NA,NA,"PUB"
"122",195406,10,2355,195406,10,2355,NA,10110981,"SOUTH DAKOTA",46,1954,"June     ","Tornado","C",15,"BRULE",NA,"10-JUN-54 23:55:00","CST","10-JUN-54 23:55:00",0,0,0,0,"25K",0,NA,0,NA,NA,NA,"F2",1,30,NA,NA,NA,NA,0,NA,NA,0,NA,NA,43.72,-99.18,NA,NA,NA,NA,"PUB"
"123",195406,11,55,195406,11,55,NA,10110982,"SOUTH DAKOTA",46,1954,"June     ","Tornado","C",5,"BEADLE",NA,"11-JUN-54 00:55:00","CST","11-JUN-54 00:55:00",0,0,0,0,".25K",0,NA,0,NA,NA,NA,"F1",1,33,NA,NA,NA,NA,0,NA,NA,0,NA,NA,44.63,-98.1,NA,NA,NA,NA,"PUB"
"124",195406,11,115,195406,11,115,NA,10110983,"SOUTH DAKOTA",46,1954,"June     ","Tornado","C",37,"DAY",NA,"11-JUN-54 01:15:00","CST","11-JUN-54 01:15:00",0,0,0,0,".03K",0,NA,0,NA,NA,NA,"F1",0,33,NA,NA,NA,NA,0,NA,NA,0,NA,NA,45.28,-97.97,NA,NA,NA,NA,"PUB"
"125",195406,18,355,195406,18,355,NA,10110984,"SOUTH DAKOTA",46,1954,"June     ","Tornado","C",9,"BON HOMME",NA,"18-JUN-54 03:55:00","CST","18-JUN-54 03:55:00",0,0,0,0,"25K",0,NA,0,NA,NA,NA,"F3",10.6,33,NA,NA,NA,NA,0,NA,NA,0,NA,NA,42.85,-97.88,42.98,-97.77,NA,NA,"PUB"
"126",195406,18,405,195406,18,405,NA,10110985,"SOUTH DAKOTA",46,1954,"June     ","Tornado","C",135,"YANKTON",NA,"18-JUN-54 04:05:00","CST","18-JUN-54 04:05:00",0,0,0,0,"25K",0,NA,0,NA,NA,NA,"F3",0,30,NA,NA,NA,NA,0,NA,NA,0,NA,NA,43.03,-97.5,43.02,-97.45,NA,NA,"PUB"
"127",195406,18,420,195406,18,420,NA,10110986,"SOUTH DAKOTA",46,1954,"June     ","Tornado","C",115,"SPINK",NA,"18-JUN-54 04:20:00","CST","18-JUN-54 04:20:00",0,0,0,0,"25K",0,NA,0,NA,NA,NA,"F1",0,33,NA,NA,NA,NA,0,NA,NA,0,NA,NA,45.25,-98.57,NA,NA,NA,NA,"PUB"
"128",195406,18,425,195406,18,425,NA,10110987,"SOUTH DAKOTA",46,1954,"June     ","Tornado","C",135,"YANKTON",NA,"18-JUN-54 04:25:00","CST","18-JUN-54 04:25:00",0,0,0,0,"25K",0,NA,0,NA,NA,NA,"F3",12.8,33,NA,NA,NA,NA,0,NA,NA,0,NA,NA,43.05,-97.32,43.13,-97.08,NA,NA,"PUB"
"129",195406,18,440,195406,18,440,NA,10110988,"SOUTH DAKOTA",46,1954,"June     ","Tornado","C",125,"TURNER",NA,"18-JUN-54 04:40:00","CST","18-JUN-54 04:40:00",0,0,0,0,"2.5K",0,NA,0,NA,NA,NA,"F2",2.7,33,NA,NA,NA,NA,0,NA,NA,0,NA,NA,43.42,-97.27,43.47,-97.3,NA,NA,"PUB"
"130",195406,19,1900,195406,19,1900,NA,10110989,"SOUTH DAKOTA",46,1954,"June     ","Tornado","C",83,"LINCOLN",NA,"19-JUN-54 19:00:00","CST","19-JUN-54 19:00:00",0,0,0,0,"2.5K",0,NA,0,NA,NA,NA,"F3",0,43,NA,NA,NA,NA,0,NA,NA,0,NA,NA,43.48,-96.72,43.5,-96.67,NA,NA,"PUB"
"131",195407,15,2030,195407,15,2030,NA,10110990,"SOUTH DAKOTA",46,1954,"July     ","Tornado","C",81,"LAWRENCE",NA,"15-JUL-54 20:30:00","CST","15-JUL-54 20:30:00",0,0,0,0,"0K",0,NA,0,NA,NA,NA,"F1",0.3,20,NA,NA,NA,NA,0,NA,NA,0,NA,NA,44.38,-103.73,NA,NA,NA,NA,"PUB"
"132",195403,24,2200,195403,24,2200,NA,10063644,"MISSOURI",29,1954,"March    ","Tornado","C",9,"BARRY",NA,"24-MAR-54 22:00:00","CST","24-MAR-54 22:00:00",0,0,0,0,"25K",0,NA,0,NA,NA,NA,"F1",23.9,50,NA,NA,NA,NA,0,NA,NA,0,NA,NA,36.55,-93.97,36.73,-93.6,NA,NA,"PUB"
"133",195403,24,2200,195403,24,2200,NA,10063645,"MISSOURI",29,1954,"March    ","Tornado","C",11,"BARTON",NA,"24-MAR-54 22:00:00","CST","24-MAR-54 22:00:00",0,0,0,0,"250K",0,NA,0,NA,NA,NA,"F1",15.7,33,NA,NA,NA,NA,0,NA,NA,0,NA,NA,37.45,-94.4,37.58,-94.17,NA,NA,"PUB"
"134",195403,24,2200,195403,24,2200,NA,10063646,"MISSOURI",29,1954,"March    ","Tornado","C",97,"JASPER",NA,"24-MAR-54 22:00:00","CST","24-MAR-54 22:00:00",0,0,0,0,"2.5K",0,NA,0,NA,NA,NA,"F1",0.5,17,NA,NA,NA,NA,0,NA,NA,0,NA,NA,37.12,-94.53,NA,NA,NA,NA,"PUB"
"135",195403,24,2300,195403,24,2300,NA,10063647,"MISSOURI",29,1954,"March    ","Tornado","C",9,"BARRY",NA,"24-MAR-54 23:00:00","CST","24-MAR-54 23:00:00",0,0,0,0,"2.5K",0,NA,0,NA,NA,NA,"F1",5.4,50,NA,NA,NA,NA,0,NA,NA,0,NA,NA,36.82,-93.88,36.82,-93.78,NA,NA,"PUB"
"136",195403,24,2300,195403,24,2300,NA,10063648,"MISSOURI",29,1954,"March    ","Tornado","C",145,"NEWTON",NA,"24-MAR-54 23:00:00","CST","24-MAR-54 23:00:00",0,0,0,0,"2.5K",0,NA,0,NA,NA,NA,"F1",11.9,50,NA,NA,NA,NA,0,NA,NA,0,NA,NA,36.82,-94.1,36.82,-93.88,NA,NA,"PUB"
"137",195403,24,2300,195403,24,2300,NA,10063649,"MISSOURI",29,1954,"March    ","Tornado","C",119,"MCDONALD",NA,"24-MAR-54 23:00:00","CST","24-MAR-54 23:00:00",1,0,0,0,"25K",0,NA,0,NA,NA,NA,"F2",19.5,50,NA,NA,NA,NA,0,NA,NA,0,NA,NA,36.57,-94.52,36.72,-94.22,NA,NA,"PUB"
"138",195403,24,2300,195403,24,2300,NA,10063650,"MISSOURI",29,1954,"March    ","Tornado","C",119,"MCDONALD",NA,"24-MAR-54 23:00:00","CST","24-MAR-54 23:00:00",0,0,0,0,"0K",0,NA,0,NA,NA,NA,"F2",6.6,50,NA,NA,NA,NA,0,NA,NA,0,NA,NA,36.72,-94.22,36.75,-94.1,NA,NA,"PUB"
